"","X.1","place","subject","identifier","type","lastname","firstname","translator","title","volume","edition","place_4","place_3","place_2","publisher","year","format","ISBN","ISSN","ISMN","EAN.UPC","binding.price","language","country","date.of.publication","description","collective.title","links","relation","rights","subject.headings","connected.titles","uniform.title","frequency","wv.number","Freq","X","latitude","longitude","author"
"16613",16613,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-84627-058-1 kart. : £ 7.99, IDN:993434010",NA,"Erpenbeck","Jenny"," Bernofsky, Susan [Übersetzer]","The old child and the book of words / Jenny Erpenbeck. Transl. from the German by Susan Bernofsky","","Omnibus paperback ed.",NA,NA,NA," Portobello Books",2008,"235 S. ; 20 cm","978-1-84627-058-1",NA,NA,NA,"kart. : £ 7.99","eng","XA-GB",NA,NA,"","","",NA,"","","",NA,"10,A20",901,983,51.5073219,-0.1276474,"Erpenbeck, Jenny"
"16621",16621,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-84627-278-3 kart. : £ 8.99, 978-1-8462-7298-1 kart. (2012), 978-1-8462-7332-2 geb. (2012), IDN:1029108293","","Müller","Herta"," Boehm, Philip [Übersetzer]","The hunger angel : a novel / Herta Müller. Transl. by Philip Boehm","","Paperback ed.",NA,NA,NA," Portobello Books",2013,"VII, 290 S. ; 20 cm","978-1-84627-278-3",NA,NA,NA,"kart. : £ 8.99","eng","XA-GB","",NA,"","Inhaltsverzeichnis [http://d-nb.info/1029108293/04]","",NA,"Siebenbürgen ; Mann ; Deportation ; Sowjetunion ; Arbeitslager ; Belletristische Darstellung","","Atemschaukel <engl.>",NA,"13,A49",901,983,51.5073219,-0.1276474,"Müller, Herta"
"16622",16622,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-78663-296-8 Broschur, 1-78663-296-9, IDN:1139064029","","Fritz","Marianne",NA,"[Fritz] ; The weight of things / Marianne Fritz ; translated and with an afterword by Adrian Nathan West","","",NA,NA," New York "," Verso",2017,"138 Seiten ; 20 cm","978-1-78663-296-8","",NA,NA,"Broschur","eng","XA-GB","",NA,"","","",NA,"","","Marianne Fritz: Die Schwerkraft der Verhältnisse","","17,A37",901,983,51.5073219,-0.1276474,"Fritz, Marianne"
"16625",16625,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-4472-5127-9 kart. : £ 7.99, 1-4472-5127-X, IDN:1057845558","","Neuhaus","Nele"," Murray, Steven T. [Übersetzer]","Big bad wolf / Nele Neuhaus. Transl. by Stephen T. Murray","","",NA,NA,NA," Pan Books",2014,"512 S. ; 20 cm","978-1-4472-5127-9",NA,NA,NA,"kart. : £ 7.99","eng","XA-GB",NA,NA,"","","",NA,"","","Böser Wolf <engl.>","","14,A40",901,983,51.5073219,-0.1276474,"Neuhaus, Nele"
"16628",16628,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-095-566-864-7 kart., 0-9556686-4-6, IDN:1038276055",NA,"Domin","Hilde"," Kaléko, Mascha [Mitwirkender] ","In Exile : poems / by Hilde Domin, Mascha Kaléko, Hans Sahl. Transl. by Ruth Ingram","","",NA,NA,NA," Highgate Poets",2011,"123 S. ; 21 cm","978-095-566-864-7",NA,NA,NA,"kart.","ger","XA-GB",NA,NA,"","Inhaltsverzeichnis [http://d-nb.info/1038276055/04]","",NA,"","","","","14,A05",901,983,51.5073219,-0.1276474,"Domin, Hilde"
"16629",16629,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-0-85742-184-5 Pp. : $ 21.00, L 14.50, Rs 495.00, 0-85742-184-0, IDN:1056831839","","Cantieni","Monica"," McLaughlin, Donal [Übersetzer]","The encyclopaedia of good reasons / Monica Cantieni. Transl. by Donal McLaughlin","","",NA,NA," New York, NY "," Seagull Books",2014,"228 S. ; 21 cm","978-0-85742-184-5",NA,NA,NA,"Pp. : $ 21.00, L 14.50, Rs 495.00","eng","XA-GB",NA,NA,"","","",NA,"Schweiz ; Mädchen ; Adoption ; Familie ; Einwanderer ; Geschichte 1970 ; Belletristische Darstellung","","Grünschnabel <engl.>","","15,A25",901,983,51.5073219,-0.1276474,"Cantieni, Monica"
"16667",16667,"London","830 Deutsche Literatur ; B Belletristik","ISBN:0-85742-556-0, 978-0-85742-556-0 Festeinband, IDN:1168926238","","Sandig","Ulrike Almut"," Leeder, Karen [Übersetzer]","[Dickicht] ; Thick of it / Ulrike Almut Sandig ; translated by Karen Leeder","","",NA,NA," New York "," Seagull Books",2018,"xvi, 78 Seiten ; 23 cm","0-85742-556-0",NA,NA,NA,"","eng","XA-GB","",NA,"German list","Inhaltsverzeichnis [http://d-nb.info/1168926238/04]","",NA,"","","Dickicht",NA,"18,A50",901,983,51.5073219,-0.1276474,"Sandig, Ulrike Almut"
"16672",16672,"London","59 Belletristik","ISBN:0-947757-80-5 kart. : £ 7.99, $ 14.99, IDN:945015089",NA,"Zürn","Unica",NA,"The man of jasmine : [& other texts] / Unica Zürn. Transl. & introd. by Malcom Green","","",NA,NA,NA," Atlas",1994,"199 S. : Ill. ; 21 cm","0-947757-80-5",NA,NA,NA,"kart. : £ 7.99, $ 14.99","eng","XA-GB","","","","","",NA,"","","","","96,G01,1129",901,983,51.5073219,-0.1276474,"Zürn, Unica"
"16678",16678,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-84627-056-7 Pp. : £ 10.00, 1-84627-056-1 Pp. : £ 10.00, IDN:982282486",NA,"Erpenbeck","Jenny",NA,"The old child / Jenny Erpenbeck. Transl. from the German by Susan Bernofsky","","",NA,NA,NA," Portobello Books",2006,"122 S. ; 17 cm","978-1-84627-056-7",NA,NA,NA,"Pp. : £ 10.00","eng","XA-GB",NA,NA,"","","",NA,"","","Geschichte vom alten Kind <engl.>",NA,"07,A38,1728",901,983,51.5073219,-0.1276474,"Erpenbeck, Jenny"
"16696",16696,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-0-7043-7313-6 Broschur, 0-7043-7313-0, IDN:1051605695","","Haushofer","Marlen"," Prantera, Amanda [Übersetzer]","[Haushofer] ; Nowhere ending sky / Marlen Haushofer ; translated into English by Amanda Prantera","","",NA,NA,NA," Quartet Books",2013,"178 Seiten ; 22 cm","978-0-7043-7313-6",NA,NA,NA,"Broschur","eng","XA-GB","",NA,"","","",NA,"Österreich ; Mädchen ; Geschichte 1930-1938","","Marlen Haushofer: Himmel, der nirgendwo endet",NA,"16,A44",901,983,51.5073219,-0.1276474,"Haushofer, Marlen"
"16698",16698,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-84916-007-0 kart. : £ 7.99, IDN:996739807",NA,"Schenkel","Andrea Maria"," Bell, Anthea [Übersetzer]","Ice cold / Andrea Maria Schenkel. Transl. from the German by Anthea Bell","","Paperback ed.",NA,NA,NA," Quercus",2010,"186 S. ; 20 cm","978-1-84916-007-0",NA,NA,NA,"kart. : £ 7.99","eng","XA-GB","",NA,"","","",NA,"Johann Eichhorn ; Belletristische Darstellung; München ; Junge Frau ; Intensivtäter ; Mord ; Geschichte 1939 ; Belletristische Darstellung","","Kalteis <engl.>","","12,A42",901,983,51.5073219,-0.1276474,"Schenkel, Andrea Maria"
"16700",16700,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-84943-402-7 kart., 1-84943-402-6, IDN:1044557036","","Jelinek","Elfriede"," Black, Penny [Übersetzer]","Sports play / Elfriede Jelinek. Transl. by Penny Black. With transl. assistance and a foreword by Karen Jürs-Munby. Austrian Cultural Forum","","",NA,NA,NA," Oberon Books",2012,"160 S. ; 22 cm","978-1-84943-402-7",NA,NA,NA,"kart.","eng","XA-GB","",NA,"Oberon modern plays","","",NA,"Massengesellschaft ; Sport ; Sieg ; Niederlage ; Theaterstück","","Ein Sportstück <engl.>",NA,"14,A26",901,983,51.5073219,-0.1276474,"Jelinek, Elfriede"
"16705",16705,"London","59 Belletristik","ISBN:0-7475-5348-3 Pp. : £ 15.99, IDN:965147770",NA,"Dörrie","Doris",NA,"Where do we go from here? / Doris Dörrie. Transl. from the German by John Brownjohn","","",NA,NA,NA," Bloomsbury",2001,"242 S. ; 22 cm","0-7475-5348-3",NA,NA,NA,"Pp. : £ 15.99","eng","XA-GB",NA,NA,"","","",NA,"","","Was machen wir jetzt? <engl.>",NA,"02,G04,1296",901,983,51.5073219,-0.1276474,"Dörrie, Doris"
"16712",16712,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-085-705-209-4 Pp., 0-85705-209-8, 978-1-782062-41-7 kart. (2014), 978-1-78206-240-0  (E-book) (2014), IDN:1036656861","","Krien","Daniela"," Bulloch, Jamie [Übersetzer]","Someday we'll tell each other everything / Daniela Krien. Transl. from the German by Jamie Bulloch","","",NA,NA,NA," MacLehose Press",2013,"196 S. ; 22 cm","978-085-705-209-4",NA,NA,NA,"Pp.","eng","XA-GB","",NA,"","","",NA,"Wiedervereinigung &lt;Deutschland> ; Deutschland &lt;DDR> ; Dorf ; Weibliche Jugend ; Liebesbeziehung ; Nachbar ; Mittleres Lebensalter ; Geschichte 1990 ; Belletristische Darstellung","","Irgendwann werden wir uns alles erzählen <engl.>",NA,"14,A10",901,983,51.5073219,-0.1276474,"Krien, Daniela"
"16713",16713,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-846-55505-3 kart. : £ 12.99, 1-846-55505-1, IDN:1063922135","","Franck","Julia"," Bell, Anthea [Übersetzer]","West / Julia Franck. Transl. from the German by Anthea Bell","","1. publ.",NA,NA,NA," Harvill Secker",2014,"294 S. ; 22 cm","978-1-846-55505-3",NA,NA,NA,"kart. : £ 12.99","eng","XA-GB",NA,NA,"","","",NA,"Notaufnahmelager Marienfelde ; Ausreise ; Genehmigungsverfahren ; Geschichte 1978 ; Belletristische Darstellung","","Lagerfeuer <engl.>","","15,A34",901,983,51.5073219,-0.1276474,"Franck, Julia"
"16714",16714,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-78087-773-0 Pp. : £ 14.99, 1-78087-773-0, 978-1-78087-774-7 kart., 978-1-78087-776-1  (2015), IDN:1054739234","","Schenkel","Andrea Maria"," Bell, Anthea [Übersetzer]","The dark meadow / by Andrea Maria Schenkel. Transl. by Anthea Bell","","",NA,NA,NA," Quercus",2014,"135 S. ; 23 cm","978-1-78087-773-0",NA,NA,NA,"Pp. : £ 14.99","eng","XA-GB",NA,NA,"Quercus fiction","","",NA,"Bayerischer Wald ; Dorf ; Häusler ; Tochter ; Nichteheliches Kind ; Mord ; Geschichte 1944-1947 ; Belletristische Darstellung","","Finsterau <engl.>","","14,A35",901,983,51.5073219,-0.1276474,"Schenkel, Andrea Maria"
"16725",16725,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-0-00-824531-3 Broschur, IDN:1160765987",NA,"Petrowskaja","Katja"," Frisch, Shelley Laura [Übersetzer]","[Petrowskaja] ; Maybe Esther / Katja Petrowskaja ; translated from the German by Shelley Frisch","","Paperback edition",NA,NA,NA," 4th Estate",2019,"viii, 254 pages : Illustrationen ; 20 cm","978-0-00-824531-3",NA,NA,NA,"Broschur","eng","XA-GB","",NA,"","Inhaltsverzeichnis [http://d-nb.info/1160765987/04]","",NA,"Ukraine ; Geschichte 1939-1945","","Katja Petrowskaja: Vielleicht Esther",NA,"20,A19",901,983,51.5073219,-0.1276474,"Petrowskaja, Katja"
"16726",16726,"London","830 Deutsche Literatur ; B Belletristik","ISBN:0-86068-573-X kart., 0-86068-568-3 Pp. : £ 10.95, IDN:1009120166",NA,"Wolf","Christa"," Heurck, Jan van [Übersetzer]","Cassandra : a novel and four essays / Christa Wolf. Transl. from the German by Jan van Heurck","","",NA,NA,NA," Virago",1984,"305 S. ; 21 cm","0-86068-573-X",NA,NA,NA,"kart.","eng","XA-GB",NA,NA,"Virago fiction","Inhaltsverzeichnis [http://d-nb.info/1009120166/04]","",NA,"","","",NA,"94,P01 , 08,L01",901,983,51.5073219,-0.1276474,"Wolf, Christa"
"16745",16745,"London","830 Deutsche Literatur ; B Belletristik","ISBN:0-246-13123-3 Pp. : £ 12.95, IDN:97159595X",NA,"Palmer","Lilli",NA,"When the nightbird cries / by Lilli Palmer. Transl. by Katherine Talbot","","",NA,NA," Glasgow "," Grafton Books",1989,"253 S. ; 24 cm","0-246-13123-3",NA,NA,NA,"Pp. : £ 12.95","eng","XA-GB",NA,NA,"","","",NA,"","","Wenn der Nachtvogel schreit <engl.>",NA,"94,P01",901,983,51.5073219,-0.1276474,"Palmer, Lilli"
"16754",16754,"London","59 Belletristik","ISBN:0-7472-7611-0 kart. : £ 8.99, 0-7472-2065-4 geb., IDN:956037690",NA,"Faschinger","Lilian",NA,"Woman with three aeroplanes / Lilian Faschinger. Transl. from the German by Shaun Whiteside","","",NA,NA,NA," Review",1998,"183 S. ; 22 cm","0-7472-7611-0",NA,NA,NA,"kart. : £ 8.99","eng","XA-GB","","","A Review softbook","","",NA,"","","Frau mit drei Flugzeugen <engl.>","","99,G03,1696",901,983,51.5073219,-0.1276474,"Faschinger, Lilian"
"16778",16778,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-0-09-955176-8 Broschur, 0-09-955176-4 (pbk.), IDN:1073133567","","Zeh","Juli"," Spencer, Sally-Ann [Mitwirkender]","[Zeh] ; The method / Juli Zeh ; translated from the German by Sally-Ann Spencer","","",NA,NA,NA," Vintage Books",2014,"230 Seiten ; 20 cm","978-0-09-955176-8",NA,NA,NA,"Broschur","eng","XA-GB",NA,NA,"","Inhaltsverzeichnis [http://d-nb.info/1073133567/04]","",NA,"Gesundheitswesen ; Diktatur ; Junge Frau ; Verurteilung ; Zukunft","","Juli Zeh: Corpus Delicti &lt;Roman>","","16,A15",901,983,51.5073219,-0.1276474,"Zeh, Juli"
"16789",16789,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-907970-11-5 kart. : £ 9.99, 1-907970-11-8, IDN:103190378X","","Wolf","Christa"," Heurck, Jan van [Übersetzer]","Cassandra / Christa Wolf. Transl. from the German by Jan van Heurck","","1. publ.",NA,NA,NA," Daunt Books",2013,"200 S. ; 20 cm","978-1-907970-11-5",NA,NA,NA,"kart. : £ 9.99","eng","XA-GB","",NA,"","","",NA,"Kassandra &lt;Fiktive Gestalt> ; Belletristische Darstellung","","Kassandra <engl.>",NA,"13,A46",901,983,51.5073219,-0.1276474,"Wolf, Christa"
"16793",16793,"London","59 Belletristik","ISBN:1-85242-168-1 kart. : £ 7.99, IDN:920376592",NA,"Jelinek","Elfriede",NA,"Wonderful, wonderful times / Elfriede Jelinek. Transl. by Michael Hulse","","",NA,NA,NA," Serpent's Tail",1990,"253 S. ; 20 cm","1-85242-168-1",NA,NA,NA,"kart. : £ 7.99","eng","XA-GB","","","Masks","","",NA,"","","Die Ausgesperrten <engl.>","","92,G02,1056",901,983,51.5073219,-0.1276474,"Jelinek, Elfriede"
"16795",16795,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-846-55427-8 kart. : £ 12.99, 978-147-120-168-4 (pbk)  (large print ed.), IDN:1023093642","","Zeh","Juli"," Spencer, Sally-Ann [Übersetzer]","The method / Juli Zeh. Transl. from the German by Sally-Ann Spencer","","1. publ.",NA,NA,NA," Harvill Secker",2012,"231 S. ; 22 cm","978-1-846-55427-8",NA,NA,NA,"kart. : £ 12.99","eng","XA-GB","",NA,"","","",NA,"Gesundheitswesen ; Diktatur ; Junge Frau ; Verurteilung ; Zukunft ; Belletristische Darstellung","","Corpus Delicti <engl.>",NA,"12,A42",901,983,51.5073219,-0.1276474,"Zeh, Juli"
"16800",16800,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-846-55755-2 kart. : £ 12.99, 1-84655-755-0, IDN:1053571372","","Zeh","Juli"," Cullen, John [Übersetzer]","Decompression : a novel / Juli Zeh. Transl. from the German by John Cullen","","1. publ.",NA,NA,NA," Harvill Secker",2014,"252 S. ; 22 cm","978-1-846-55755-2",NA,NA,NA,"kart. : £ 12.99","eng","XA-GB",NA,NA,"","","",NA,"Spanien ; Insel ; Deutsche ; Dreierbeziehung ; Belletristische Darstellung","","Nullzeit <engl.>","","15,A24",901,983,51.5073219,-0.1276474,"Zeh, Juli"
"16801",16801,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-0-85742-431-0 Festeinband, 0-85742-431-9, IDN:1154630358","","Leiber","Svenja"," Knight, Nika [translator.]","[Das letzte Land] ; The last country / Svenja Leiber ; translated by Nika Knight","","",NA,NA," New York "," Seagull Books",2017,"294 Seiten ; 24 cm","978-0-85742-431-0","",NA,NA,"Festeinband","eng","XA-GB","",NA,"The German list","","",NA,"Norddeutschland ; Stadt ; Musiker ; Karriere ; Geschichte 1934","","Das letzte Land","","18,A14",901,983,51.5073219,-0.1276474,"Leiber, Svenja"
"16805",16805,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-84627-189-2 Pp. : £ 10.99, IDN:101002714X",NA,"Erpenbeck","Jenny"," Bernofsky, Susan [Übersetzer]","Visitation / Jenny Erpenbeck. Transl. from the German by Susan Bernofsky","","",NA,NA,NA," Portobello Books",2010,"150 S. ; 21 cm","978-1-84627-189-2",NA,NA,NA,"Pp. : £ 10.99","eng","XA-GB","",NA,"","","",NA,"","","Heimsuchung <engl.>","","11,A28",901,983,51.5073219,-0.1276474,"Erpenbeck, Jenny"
"16807",16807,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-0-85742-778-6 Festeinband, 0-85742-778-4, IDN:1216968314",NA,"Jelinek","Elfriede"," Honegger, Gitta [Übersetzer]","[Jelinek] ; On the Royal Road: the Burgher King / Elfriede Jelinek ; translated by Gitta Honegger","","",NA,NA,NA," Seagull Books",2020,"xlii, 134 Seiten ; 23 cm","978-0-85742-778-6",NA,NA,NA,"Festeinband","eng","XA-GB","",NA,"","Inhaltsverzeichnis [http://d-nb.info/1216968314/04]","",NA,"","","Elfriede Jelinek: Am Königsweg",NA,"20,A39",901,983,51.5073219,-0.1276474,"Jelinek, Elfriede"
"16812",16812,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-84270-673-2 kart. : £ 6.99, 978-184-270-673-2 (falsch), IDN:986996548","","Jansen","Hanna"," Crawford, Elizabeth D. [Übersetzer]","Over a thousand hills I walk with you / Hanna Jansen. Transl. from the German by Elizabeth D. Crawford","","Reprinted",NA,NA,NA," Andersen Press",2012,"361 S. ; 20 cm","978-1-84270-673-2",NA,NA,NA,"kart. : £ 6.99","eng","XA-GB","",NA,"","","",NA,"Völkermord in Ruanda ; Belletristische Darstellung; Ruanda ; Mädchen ; Kriegswaise ; Belletristische Darstellung","","Über tausend Hügel wandere ich mit dir <engl.>",NA,"15,A25",901,983,51.5073219,-0.1276474,"Jansen, Hanna"
"16816",16816,"London","59 Belletristik","ISBN:0-930523-94-6 kart., 0-930523-93-8 Pp., IDN:931562708",NA,"Maron","Monika",NA,"Silent close no. 6 / Monika Maron. Transl. by David Newton Marinelli","","",NA,NA,NA," Readers Internat.",1993,"184 S. ; 21 cm","0-930523-94-6",NA,NA,NA,"kart.","eng","XA-GB","","","","","",NA,"","","Stille Zeile sechs <engl.>","","94,G01,0684",901,983,51.5073219,-0.1276474,"Maron, Monika"
"16821",16821,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-908323-90-3 Festeinband, IDN:1068415223","","Held","Monika",NA,"[Der Schrecken verliert sich vor Ort] ; This place holds no fear / by Monika Held ; translated by Anne Posten","","",NA,NA,NA," Haus Publishing LTD",2015,"277 Seiten ; 21 cm","978-1-908323-90-3",NA,NA,NA,"Festeinband","eng","XA-GB","",NA,"","","",NA,"Konzentrationslager Auschwitz ; Strafgefangener ; Vergangenheitsbewältigung ; Erinnerung","","Der Schrecken verliert sich vor Ort","","16,A17",901,983,51.5073219,-0.1276474,"Held, Monika"
"16822",16822,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-85242-139-7 kart. : £ 7.99, $ 12.95, kan$ 14.95, IDN:999642510","","Müller","Herta"," Chalmers, Martin [Übersetzer]","The passport / Herta Müller. Transl. by Martin Chalmers","","",NA,NA,NA," Serpent's Tail",2009,"93 S. ; 20 cm","978-1-85242-139-7","",NA,NA,"kart. : £ 7.99, $ 12.95, kan$ 14.95","eng","XA-GB","",NA,"","","",NA,"","","Der Mensch ist ein großer Fasan auf der Welt <engl.>","","10,A36",901,983,51.5073219,-0.1276474,"Müller, Herta"
"16828",16828,"London","830 Deutsche Literatur ; B Belletristik","ISBN:0-86068-377-X kart. : £ 3.95, IDN:1009120581",NA,"Wolf","Christa"," Molinaro, Ursule [Übersetzer]","A model childhood / Christa Wolf. Transl. by Ursule Molinaro and Hedwig Rappolt","","",NA,NA,NA," Virago",1980,"407 S. ; 20 cm","0-86068-377-X",NA,NA,NA,"kart. : £ 3.95","eng","XA-GB",NA,NA,"Virago modern classics","","",NA,"","","Kindheitsmuster <engl.>",NA,"94,P01 , 08,L01",901,983,51.5073219,-0.1276474,"Wolf, Christa"
"16837",16837,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-0-85742-473-0 Festeinband, 0-85742-473-4, IDN:1161194479","","Scheuermann","Silke"," Jones, Lucy [Übersetzer]","[Stunde zwischen Hund und Wolf] ; The hour between dog and wolf / Silke Scheuermann ; translated by Lucy Jones","","",NA,NA," New York "," Seagull Books",2018,"146 Seiten ; 21 cm","978-0-85742-473-0",NA,NA,NA,"Festeinband","eng","XA-GB","",NA,"","","",NA,"Frankfurt am Main ; Schwester ; Wiederbegegnung ; Verhaltensmuster ; Änderung","","Stunde zwischen Hund und Wolf",NA,"18,A50",901,983,51.5073219,-0.1276474,"Scheuermann, Silke"
"16841",16841,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-906497-95-8 Gewebe, 1-906497-95-8, IDN:105193964X",NA,"Parei","Inka"," Derbyshire, Katy [Übersetzer]","The shadow-boxing woman / Inka Parei. Transl. by Katy Derbyshire","","",NA,NA," New York, NY "," Seagull Books",2011,"179 S. ; 23 cm","978-1-906497-95-8",NA,NA,NA,"Gewebe","eng","XA-GB",NA,NA,"","","",NA,"Berlin ; Junge Frau ; Verschwinden ; Nachbarin ; Suche ; Belletristische Darstellung","","Die Schattenboxerin <engl.>","","15,A20",901,983,51.5073219,-0.1276474,"Parei, Inka"
"16846",16846,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-08-5742-475-4 Festeinband, IDN:1160960771","","Mayröcker","Friederike"," Theobald, Roslyn [Übersetzer]","[Mayröcker] ; Requiem for Ernst Jandl / Friederike Mayröcker ; translated by Roslyn Theobald","","",NA,NA,NA," Seagull Books",2018,"104 ungezählte Seiten ; 23 cm","978-08-5742-475-4",NA,NA,NA,"Festeinband","eng","XA-GB","",NA,"","","",NA,"","","Friederike Mayröcker: Requiem für Ernst Jandl",NA,"18,A28",901,983,51.5073219,-0.1276474,"Mayröcker, Friederike"
"16855",16855,"London","830 Deutsche Literatur ; B Belletristik","ISBN:0-00-717455-1 kart. : £ 9.99, IDN:976067072",NA,"Hermann","Judith",NA,"Nothing but ghosts : stories / Judith Hermann. Transl. from the German by Margot Bettauer Dembo","","",NA,NA," New York "," Fourth Estate",2005,"262 S. ; 22 cm","0-00-717455-1",NA,NA,NA,"kart. : £ 9.99","eng","XA-GB",NA,NA,"","","",NA,"","","Nichts als Gespenster <engl.>",NA,"06,A38,1680",901,983,51.5073219,-0.1276474,"Hermann, Judith"
"16857",16857,"London","830 Deutsche Literatur ; B Belletristik","ISBN:978-1-4472-9054-4 Broschur, 1-4472-9054-2, IDN:1164448625","","Neuhaus","Nele"," Murray, Steven T. [Übersetzer]","[Neuhaus] ; Ice queen / Nele Neuhaus ; translated by Steven T. Murray","","",NA,NA,NA," Pan Books",2015,"431 Seiten ; 18 cm","978-1-4472-9054-4",NA,NA,NA,"Broschur","eng","XA-GB","",NA,"","","",NA,"","","Nele Neuhaus: Tiefe Wunden","","18,A40",901,983,51.5073219,-0.1276474,"Neuhaus, Nele"
